order_id,customer_id,order_date,category,quantity,unit_price,revenue,margin,discount,returned,region,channel,segment
O000918,C0173,2023-10-08,Electronics,1,184.79,184.79,40.65,0.0,False,South,App,Regular
O004801,C0958,2023-06-28,Sports,1,166.52,166.52,63.28,0.0,False,West,Online,Premium
O009482,C1903,2024-06-17,Home & Kitchen,2,124.91,249.81,104.92,0.0,False,West,Online,Regular
O003090,C0609,2024-03-01,Electronics,1,125.02,125.02,27.5,25.0,False,East,Online,Regular
O004066,C0822,2024-02-23,Home & Kitchen,1,96.91,82.37,34.6,16.47,False,Central,App,Premium
O006093,C1202,2023-06-09,Clothing,1,37.6,37.6,20.68,1.88,False,East,Online,Regular
O008228,C1641,2024-04-18,Sports,1,23.66,23.66,8.99,3.55,False,East,App,Occasional
O008714,C1752,2024-01-25,Home & Kitchen,2,156.02,265.24,111.4,0.0,False,Central,Online,Regular
O009458,C1895,2024-11-14,Home & Kitchen,1,92.26,119.93,50.37,0.0,False,West,Online,Occasional
O007967,C1582,2023-04-25,Sports,1,136.89,136.89,52.02,27.38,False,Central,Online,Regular
O009871,C1969,2024-12-17,Home & Kitchen,1,16.42,21.35,8.97,0.0,False,North,Retail,Premium
O000553,C0104,2023-12-27,Home & Kitchen,1,32.47,42.21,17.73,0.0,False,North,App,Premium
O009924,C1980,2024-04-29,Beauty,2,70.59,141.19,87.54,21.18,False,Central,Online,Regular
O007351,C1455,2024-08-29,Clothing,1,73.52,73.52,40.44,0.0,False,Central,Online,Premium
O002523,C0496,2024-07-17,Electronics,1,281.21,281.21,61.87,0.0,False,Central,Partner,Regular
O008188,C1635,2023-09-29,Home & Kitchen,1,140.98,140.98,59.21,14.1,False,North,Retail,Regular
O001236,C0232,2024-08-09,Home & Kitchen,1,68.59,68.59,28.81,3.43,False,West,Online,Regular
O002809,C0556,2024-05-20,Electronics,1,362.23,362.23,79.69,0.0,False,North,App,Premium
O009649,C1937,2024-01-11,Home & Kitchen,1,148.77,126.45,53.11,0.0,False,East,Online,Regular
O006775,C1352,2023-04-14,Beauty,1,33.68,33.68,20.88,0.0,False,Central,App,Regular
O004678,C0937,2024-06-14,Electronics,1,499.37,499.37,109.86,24.97,False,South,Online,Premium
O008426,C1696,2023-11-27,Electronics,1,70.8,92.04,20.25,0.0,False,North,Online,Regular
O004221,C0848,2023-03-25,Clothing,1,14.48,14.48,7.96,2.9,False,East,Retail,Premium
O009462,C1898,2024-08-02,Home & Kitchen,1,139.61,139.61,58.64,0.0,False,East,App,Regular
O002583,C0516,2024-02-07,Clothing,1,42.96,36.51,20.08,1.83,False,South,Partner,Occasional
O007513,C1486,2023-04-29,Beauty,1,58.19,58.19,36.08,5.82,False,South,App,Regular
O004781,C0956,2024-10-16,Electronics,1,489.07,489.07,107.6,0.0,False,East,Partner,Regular
O007045,C1406,2024-03-08,Home & Kitchen,1,152.06,152.06,63.87,0.0,False,East,App,Regular
O006260,C1240,2023-03-17,Clothing,1,57.77,57.77,31.77,2.89,False,North,Retail,Regular
O000602,C0110,2024-03-20,Home & Kitchen,1,97.07,97.07,40.77,14.56,False,West,App,Regular
O001875,C0355,2023-03-16,Home & Kitchen,1,69.64,69.64,29.25,0.0,False,East,App,Regular
O007693,C1526,2023-09-07,Sports,1,7.58,7.58,2.88,1.14,False,East,Online,Premium
O006763,C1350,2024-05-23,Electronics,1,329.88,329.88,72.57,0.0,False,West,Online,Regular
O008136,C1626,2023-02-20,Clothing,1,5.0,4.25,2.34,0.21,False,West,App,Regular
O004692,C0937,2023-09-13,Home & Kitchen,1,58.41,58.41,24.53,0.0,False,South,Online,Premium
O001269,C0239,2023-01-21,Home & Kitchen,1,134.52,114.34,48.02,0.0,False,East,Partner,Regular
O006842,C1368,2023-01-16,Clothing,2,133.11,226.29,124.46,45.26,False,Central,App,Regular
O009956,C1987,2024-09-21,Home & Kitchen,1,100.29,100.29,42.12,0.0,False,North,Retail,Regular
O009381,C1883,2024-02-02,Sports,1,208.25,177.01,67.26,35.4,False,North,Online,Occasional
O008259,C1649,2024-11-10,Home & Kitchen,2,153.63,399.44,167.76,0.0,False,South,App,Occasional
O002232,C0430,2024-03-05,Clothing,1,102.87,102.87,56.58,15.43,False,West,App,Occasional
O007365,C1457,2023-06-22,Sports,2,84.34,168.68,64.1,0.0,False,South,Retail,Regular
O003108,C0612,2024-12-22,Home & Kitchen,1,53.56,69.63,29.24,0.0,False,North,App,Regular
O008943,C1801,2023-07-13,Beauty,2,55.7,111.39,69.06,16.71,False,East,Online,Regular
O003928,C0792,2023-06-03,Sports,3,168.38,505.15,191.96,0.0,False,South,App,Regular
O002898,C0570,2024-07-03,Clothing,1,59.77,59.77,32.87,0.0,False,West,App,Premium
O002296,C0452,2023-08-29,Clothing,1,5.0,5.0,2.75,0.75,False,West,Online,Regular
O006901,C1380,2024-08-28,Sports,1,149.49,149.49,56.81,0.0,False,North,App,Regular
O006801,C1357,2024-11-10,Electronics,3,182.42,711.44,156.52,0.0,False,Central,Online,Premium
O006069,C1199,2023-09-08,Electronics,1,298.43,298.43,65.65,44.76,True,West,App,Regular
O007266,C1446,2024-07-30,Electronics,1,603.72,603.72,132.82,0.0,False,South,Online,Regular
O001077,C0205,2024-12-11,Clothing,1,62.68,81.48,44.81,0.0,False,North,App,Premium
O003279,C0649,2024-10-09,Clothing,1,123.6,123.6,67.98,6.18,False,Central,App,Premium
O010000,C1993,2024-08-17,Home & Kitchen,1,82.68,82.68,34.73,0.0,True,South,Partner,Regular
O003741,C0756,2023-04-20,Home & Kitchen,1,118.84,118.84,49.91,0.0,False,North,Retail,Premium
O003188,C0630,2023-04-11,Home & Kitchen,2,59.92,119.84,50.33,0.0,False,South,Retail,Regular
O002429,C0474,2024-10-22,Clothing,1,29.71,29.71,16.34,0.0,False,Central,Online,Premium
O004913,C0981,2023-08-03,Beauty,1,64.65,64.65,40.08,3.23,False,North,Online,Regular
O004243,C0854,2024-11-02,Sports,1,57.82,75.17,28.56,3.76,False,West,Online,Regular
O003380,C0669,2023-03-14,Clothing,1,70.54,70.54,38.8,0.0,False,North,Online,Regular
O002036,C0391,2024-08-19,Home & Kitchen,1,108.07,108.07,45.39,21.61,False,Central,App,Premium
O000043,C0007,2023-10-28,Clothing,1,112.71,112.71,61.99,0.0,False,East,App,Regular
O002475,C0485,2024-06-19,Clothing,1,96.41,96.41,53.03,14.46,False,East,Online,Occasional
O009749,C1948,2023-04-14,Sports,1,182.5,182.5,69.35,0.0,True,North,Retail,Regular
O009398,C1886,2024-01-21,Beauty,1,36.86,31.33,19.42,0.0,False,North,Online,Premium
O008611,C1733,2024-05-17,Electronics,1,590.74,590.74,129.96,0.0,False,Central,Online,Premium
O007306,C1451,2024-06-21,Sports,1,216.7,216.7,82.35,10.84,False,North,App,Premium
O008174,C1631,2024-09-02,Electronics,1,178.36,178.36,39.24,35.67,False,North,Retail,Occasional
O000876,C0158,2024-12-19,Home & Kitchen,1,120.74,156.96,65.92,31.39,False,West,Online,Occasional
O002332,C0459,2023-04-02,Beauty,1,42.43,42.43,26.31,2.12,False,East,Online,Regular
O003778,C0763,2024-02-18,Clothing,1,10.71,9.1,5.0,0.0,False,North,Online,Regular
O001021,C0195,2024-06-19,Sports,2,70.92,141.85,53.9,14.18,False,North,App,Premium
O002111,C0405,2023-06-14,Beauty,1,70.94,70.94,43.98,3.55,True,Central,Online,Premium
O000100,C0020,2023-04-27,Home & Kitchen,2,186.49,372.97,156.65,0.0,False,South,Online,Premium
O000995,C0191,2024-12-19,Clothing,1,35.05,45.56,25.06,2.28,False,South,Online,Regular
O004293,C0864,2024-07-20,Sports,1,143.44,143.44,54.51,0.0,False,Central,Online,Regular
O005609,C1117,2024-02-08,Clothing,2,47.56,80.86,44.47,0.0,False,East,Online,Premium
O000337,C0065,2024-07-01,Beauty,1,48.54,48.54,30.09,7.28,False,South,Retail,Regular
O008995,C1812,2024-11-08,Home & Kitchen,1,5.0,6.5,2.73,0.0,False,North,Retail,Premium
O009544,C1922,2023-10-05,Beauty,1,13.14,13.14,8.15,1.31,False,North,Online,Regular
O006217,C1229,2023-11-22,Home & Kitchen,1,107.22,139.38,58.54,13.94,True,South,Partner,Premium
O001258,C0236,2024-03-05,Home & Kitchen,1,183.11,183.11,76.91,0.0,True,West,App,Occasional
O009099,C1831,2023-01-18,Sports,1,174.32,148.17,56.3,0.0,False,Central,Partner,Regular
O008296,C1660,2023-07-27,Beauty,1,54.95,54.95,34.07,0.0,False,East,Online,Premium
O007671,C1523,2024-09-24,Beauty,1,36.18,36.18,22.43,0.0,False,West,App,Regular
O002516,C0494,2023-04-17,Sports,1,92.93,92.93,35.31,0.0,True,West,Online,Regular
O006395,C1277,2024-09-19,Home & Kitchen,1,177.88,177.88,74.71,35.58,False,Central,Online,Premium
O000198,C0039,2023-10-25,Beauty,1,37.55,37.55,23.28,1.88,False,West,App,Regular
O002654,C0529,2024-10-26,Electronics,1,173.49,173.49,38.17,8.67,False,Central,App,Premium
O002166,C0415,2023-12-14,Home & Kitchen,2,96.83,251.75,105.74,50.35,False,East,App,Premium
O003115,C0614,2024-06-19,Electronics,1,589.14,589.14,129.61,58.91,False,South,Online,Occasional
O007386,C1464,2024-09-11,Beauty,1,58.3,58.3,36.15,11.66,False,East,App,Premium
O004134,C0831,2024-06-04,Clothing,1,71.96,71.96,39.58,14.39,False,South,Retail,Premium
O003494,C0698,2024-01-12,Clothing,2,103.94,176.69,97.18,35.34,True,West,Partner,Premium
O008578,C1729,2024-08-27,Beauty,1,25.99,25.99,16.11,2.6,False,Central,App,Regular
O009860,C1968,2023-03-26,Clothing,1,47.48,47.48,26.11,0.0,False,East,Partner,Regular
O007205,C1433,2024-12-22,Beauty,1,37.74,49.06,30.42,0.0,False,Central,Online,Regular
O003755,C0758,2023-10-18,Home & Kitchen,1,137.68,137.68,57.83,6.88,False,South,Online,Regular
O002515,C0493,2024-11-12,Clothing,1,35.59,46.26,25.44,2.31,False,West,App,Regular
O009340,C1874,2024-01-19,Clothing,1,72.5,61.63,33.9,0.0,False,Central,Online,Regular
O005572,C1112,2023-02-28,Electronics,1,91.4,77.69,17.09,0.0,False,North,Partner,Premium
O006310,C1249,2024-01-28,Clothing,1,138.23,117.5,64.62,5.88,False,South,Online,Regular
O005562,C1111,2024-03-14,Home & Kitchen,1,93.66,93.66,39.34,9.37,False,West,App,Regular
O007486,C1482,2023-08-20,Sports,1,200.14,200.14,76.05,40.03,False,West,Online,Regular
O008652,C1743,2024-02-16,Home & Kitchen,2,5.0,8.5,3.57,0.0,False,South,App,Premium
O006009,C1187,2024-02-22,Beauty,2,28.72,48.83,30.27,7.32,False,South,Partner,Regular
O001990,C0379,2023-06-28,Clothing,1,117.87,117.87,64.83,5.89,False,West,Online,Premium
O002478,C0486,2023-02-02,Beauty,1,5.0,4.25,2.64,0.0,False,West,App,Regular
O005764,C1141,2024-08-08,Beauty,1,33.42,33.42,20.72,0.0,False,North,Online,Regular
O005194,C1029,2024-01-06,Home & Kitchen,1,123.46,104.94,44.07,15.74,False,East,Online,Premium
O007601,C1508,2024-03-21,Home & Kitchen,2,5.0,10.0,4.2,0.0,False,North,Online,Regular
O009984,C1991,2024-08-16,Electronics,1,486.58,486.58,107.05,0.0,False,East,Partner,Premium
O008275,C1655,2024-05-31,Beauty,1,49.68,49.68,30.8,0.0,False,North,Retail,Regular
O003792,C0765,2023-05-06,Beauty,1,28.63,28.63,17.75,0.0,False,East,Online,Regular
O005984,C1184,2024-01-07,Home & Kitchen,1,109.7,93.24,39.16,9.32,False,East,App,Regular
O002613,C0521,2024-08-31,Beauty,1,73.87,73.87,45.8,11.08,False,Central,App,Premium
O005249,C1041,2023-03-07,Clothing,1,25.24,25.24,13.88,0.0,False,East,Retail,Regular
O007350,C1455,2023-07-27,Electronics,2,330.12,660.24,145.25,0.0,False,Central,Online,Premium
O006898,C1380,2024-09-15,Home & Kitchen,1,145.28,145.28,61.02,29.06,False,North,App,Regular
O006360,C1265,2023-05-15,Beauty,1,24.28,24.28,15.05,4.86,False,Central,App,Regular
O006410,C1280,2024-05-09,Sports,1,63.19,63.19,24.01,0.0,False,West,Online,Regular
O005805,C1145,2023-11-29,Clothing,2,92.74,241.13,132.62,0.0,False,West,Online,Premium
O000485,C0092,2023-02-18,Clothing,1,43.99,37.39,20.56,0.0,True,South,Online,Occasional
O005646,C1121,2023-12-06,Home & Kitchen,1,34.65,45.04,18.92,0.0,False,Central,Online,Premium
O004319,C0868,2024-05-09,Beauty,2,33.8,67.6,41.91,0.0,False,Central,Retail,Occasional
O009835,C1963,2024-01-07,Clothing,1,7.54,6.41,3.53,0.32,False,North,Partner,Regular
O008855,C1780,2023-05-19,Clothing,1,25.75,25.75,14.16,2.58,False,East,App,Premium
O001686,C0323,2024-09-26,Beauty,1,60.35,60.35,37.42,6.04,False,South,Partner,Regular
O004324,C0870,2023-11-07,Beauty,1,56.79,73.83,45.77,0.0,False,West,App,Occasional
O001265,C0238,2024-12-04,Clothing,1,31.3,40.69,22.38,0.0,False,Central,Online,Occasional
O003655,C0730,2024-06-26,Beauty,1,48.05,48.05,29.79,7.21,False,North,Retail,Premium
O003408,C0677,2023-12-18,Sports,1,156.13,202.98,77.13,0.0,False,West,Retail,Regular
O006531,C1304,2024-12-03,Beauty,1,23.84,30.99,19.21,3.1,False,West,App,Regular
O003732,C0753,2023-07-16,Beauty,1,51.34,51.34,31.83,0.0,True,West,Online,Regular
O002525,C0496,2024-10-10,Home & Kitchen,1,114.36,114.36,48.03,5.72,False,Central,Partner,Regular
O007436,C1472,2023-05-03,Beauty,1,39.49,39.49,24.48,0.0,False,West,Online,Regular
O005231,C1037,2024-03-17,Home & Kitchen,2,90.16,180.31,75.73,0.0,False,South,Online,Premium
O001615,C0309,2024-01-30,Beauty,1,31.48,26.76,16.59,4.01,False,West,Online,Regular
O000938,C0179,2023-05-16,Home & Kitchen,1,5.0,5.0,2.1,0.25,False,East,Retail,Premium
O003922,C0791,2024-02-27,Sports,3,80.24,204.62,77.76,0.0,False,West,Online,Regular
O000618,C0113,2024-02-12,Clothing,1,107.84,91.66,50.41,0.0,False,East,Partner,Premium
O002712,C0540,2023-05-15,Electronics,1,37.31,37.31,8.21,0.0,False,North,Online,Regular
O006616,C1319,2024-03-07,Electronics,1,216.73,216.73,47.68,0.0,False,North,Online,Regular
O008345,C1676,2024-06-19,Clothing,1,92.5,92.5,50.88,0.0,False,Central,Online,Premium
O000866,C0157,2023-10-15,Sports,1,195.81,195.81,74.41,19.58,False,South,Partner,Premium
O007211,C1436,2023-07-23,Sports,3,111.78,335.33,127.43,0.0,False,West,Partner,Occasional
O009777,C1955,2024-05-14,Sports,1,54.43,54.43,20.68,2.72,False,North,Retail,Premium
O000087,C0017,2023-08-30,Beauty,1,17.93,17.93,11.12,3.59,False,West,App,Premium
O004488,C0905,2023-02-19,Sports,2,64.73,110.04,41.82,0.0,False,South,Online,Premium
O000308,C0059,2023-02-13,Electronics,1,186.75,158.74,34.92,0.0,False,Central,Online,Premium
O007920,C1570,2023-07-07,Beauty,1,51.58,51.58,31.98,7.74,False,West,Online,Regular
O008120,C1621,2023-02-10,Home & Kitchen,1,121.82,103.55,43.49,20.71,False,East,Online,Occasional
O003212,C0635,2024-12-26,Home & Kitchen,1,126.04,163.85,68.82,0.0,False,South,Online,Premium
O006691,C1334,2024-11-03,Sports,2,36.76,95.58,36.32,9.56,False,North,Retail,Regular
O005648,C1121,2023-07-23,Home & Kitchen,1,51.13,51.13,21.47,2.56,False,Central,Online,Premium
O005849,C1157,2023-02-27,Sports,1,65.19,55.41,21.06,5.54,False,East,Retail,Occasional
O009442,C1893,2023-01-13,Electronics,1,241.13,204.96,45.09,0.0,False,East,Online,Regular
O007823,C1549,2024-06-16,Electronics,1,352.39,352.39,77.53,17.62,False,South,Partner,Premium
O009395,C1886,2023-09-13,Home & Kitchen,2,81.91,163.82,68.8,0.0,False,North,Online,Premium
O007957,C1578,2024-10-08,Home & Kitchen,2,160.07,320.13,134.45,0.0,False,North,Online,Regular
O007409,C1466,2023-01-06,Sports,1,72.3,61.46,23.35,6.15,False,East,Online,Premium
O003904,C0788,2023-07-11,Sports,1,26.78,26.78,10.18,2.68,False,West,Online,Premium
O008824,C1772,2024-08-20,Clothing,1,20.54,20.54,11.3,4.11,False,West,App,Regular
O008794,C1766,2023-08-11,Sports,2,174.15,348.31,132.36,0.0,False,South,App,Premium
O007667,C1522,2023-05-29,Beauty,1,30.08,30.08,18.65,4.51,False,North,App,Premium
O000072,C0013,2024-12-07,Electronics,1,440.99,573.29,126.12,28.66,False,North,Online,Premium
O001801,C0343,2024-08-21,Clothing,1,89.44,89.44,49.19,17.89,False,Central,App,Premium
O005814,C1146,2023-07-09,Clothing,1,71.35,71.35,39.24,14.27,False,West,Online,Premium
O000102,C0020,2024-06-14,Clothing,1,66.21,66.21,36.42,3.31,False,South,Online,Premium
O001252,C0235,2023-08-03,Clothing,1,72.4,72.4,39.82,0.0,False,East,Retail,Regular
O000694,C0127,2023-11-25,Sports,1,141.35,183.76,69.83,18.38,True,West,App,Regular
O009226,C1851,2023-07-29,Sports,3,46.43,139.3,52.93,0.0,False,South,Online,Regular
O001903,C0363,2023-06-14,Home & Kitchen,1,117.77,117.77,49.46,0.0,False,South,Partner,Regular
O006329,C1255,2023-11-18,Electronics,1,439.85,571.8,125.8,0.0,False,South,Online,Premium
O001533,C0292,2024-05-30,Clothing,1,62.97,62.97,34.63,6.3,False,Central,App,Regular
O007887,C1560,2024-08-24,Sports,1,54.98,54.98,20.89,11.0,False,West,Retail,Regular
O000716,C0132,2023-09-05,Electronics,1,269.28,269.28,59.24,0.0,False,South,App,Premium
O001035,C0197,2024-08-03,Beauty,1,17.62,17.62,10.92,0.0,False,West,Online,Premium
O002428,C0474,2023-03-03,Clothing,1,55.53,55.53,30.54,0.0,False,Central,Online,Premium
O000004,C0002,2023-11-05,Beauty,1,29.07,37.79,23.43,0.0,False,North,Retail,Regular
O000388,C0077,2023-08-13,Beauty,3,50.89,152.67,94.66,0.0,False,South,App,Regular
O005455,C1092,2023-03-07,Home & Kitchen,1,148.73,148.73,62.47,14.87,False,North,App,Regular
O007681,C1525,2024-10-14,Home & Kitchen,1,77.09,77.09,32.38,11.56,False,West,Online,Regular
O008347,C1676,2024-09-09,Electronics,1,231.09,231.09,50.84,23.11,False,Central,Online,Premium
O001902,C0363,2024-06-08,Electronics,1,353.95,353.95,77.87,0.0,False,South,Partner,Regular
O002563,C0508,2023-02-08,Electronics,2,350.19,595.32,130.97,89.3,False,East,App,Regular
O005947,C1177,2023-11-03,Clothing,1,75.78,98.52,54.19,4.93,False,Central,App,Regular
O009919,C1978,2024-02-24,Electronics,1,80.38,68.33,15.03,0.0,False,West,Online,Occasional
O002672,C0532,2023-08-30,Beauty,1,49.92,49.92,30.95,4.99,False,Central,Online,Regular
O000884,C0161,2023-10-03,Sports,1,99.49,99.49,37.81,14.92,False,South,Online,Regular
O005561,C1111,2023-10-21,Electronics,1,254.96,254.96,56.09,0.0,False,West,App,Regular
O006006,C1187,2023-12-31,Sports,1,74.9,97.38,37.0,0.0,False,South,Partner,Regular
O002943,C0575,2023-01-05,Clothing,2,69.89,118.81,65.35,0.0,False,South,Online,Regular
O006983,C1394,2023-11-17,Home & Kitchen,1,59.17,76.92,32.31,7.69,True,East,Online,Regular
O009234,C1852,2024-07-24,Sports,1,204.52,204.52,77.72,0.0,False,North,Partner,Occasional
O006150,C1212,2024-01-15,Electronics,1,299.6,254.66,56.03,50.93,False,North,Online,Occasional
O004315,C0867,2023-06-15,Clothing,2,74.11,148.21,81.52,14.82,False,West,Online,Regular
O004536,C0913,2024-05-18,Electronics,1,157.53,157.53,34.66,31.51,False,West,App,Premium
O000149,C0031,2023-05-08,Sports,1,153.48,153.48,58.32,15.35,False,East,Online,Premium
O004528,C0912,2023-10-09,Home & Kitchen,1,104.22,104.22,43.77,20.84,False,West,Online,Regular
O008210,C1637,2023-05-12,Electronics,1,535.21,535.21,117.75,0.0,False,East,App,Premium
O003640,C0727,2024-12-03,Sports,3,44.63,174.06,66.14,8.7,False,West,Partner,Premium
O008689,C1749,2024-05-24,Clothing,1,89.48,89.48,49.21,0.0,False,East,Online,Regular
O009256,C1855,2023-02-15,Beauty,2,35.93,61.08,37.87,12.22,False,East,App,Premium
O006439,C1285,2023-03-12,Sports,1,79.86,79.86,30.35,0.0,False,East,Online,Premium
O008268,C1652,2024-04-13,Electronics,2,457.74,915.48,201.41,183.1,False,West,Online,Regular
O004232,C0852,2024-11-17,Sports,1,99.02,128.73,48.92,6.44,True,North,App,Regular
O006625,C1323,2024-02-17,Clothing,1,5.0,4.25,2.34,0.64,False,North,App,Premium
O001062,C0202,2023-03-30,Home & Kitchen,1,5.0,5.0,2.1,0.5,False,East,Online,Regular
O001142,C0218,2023-03-08,Sports,1,187.43,187.43,71.22,0.0,False,South,App,Premium
O003176,C0629,2024-03-21,Beauty,1,64.68,64.68,40.1,0.0,False,North,Online,Regular
O000085,C0016,2024-03-24,Beauty,1,32.32,32.32,20.04,0.0,False,North,Partner,Occasional
O001360,C0258,2023-10-20,Clothing,1,101.65,101.65,55.91,20.33,True,South,Online,Regular
O004751,C0951,2024-06-09,Sports,1,5.0,5.0,1.9,0.75,False,West,App,Regular
O006312,C1251,2023-12-28,Home & Kitchen,1,109.07,141.8,59.56,0.0,False,South,Online,Regular
O007382,C1462,2024-04-30,Home & Kitchen,1,104.07,104.07,43.71,0.0,False,South,Retail,Regular
O007198,C1432,2024-10-02,Electronics,1,246.61,246.61,54.25,0.0,False,North,Retail,Occasional
O009641,C1936,2024-08-08,Clothing,1,44.35,44.35,24.39,0.0,False,North,App,Premium
O001890,C0359,2023-11-02,Sports,1,206.21,268.08,101.87,40.21,False,South,Retail,Regular
O003050,C0600,2024-02-04,Electronics,1,389.47,331.05,72.83,33.11,False,West,Partner,Premium
O008030,C1593,2024-12-05,Electronics,1,352.76,458.59,100.89,68.79,False,North,Online,Occasional
O004749,C0950,2023-05-11,Electronics,1,362.25,362.25,79.7,0.0,False,North,Partner,Premium
O003554,C0710,2023-05-29,Sports,2,140.04,280.07,106.43,14.0,False,Central,App,Regular
O000986,C0190,2023-03-16,Sports,1,51.78,51.78,19.68,0.0,False,Central,Retail,Premium
O004897,C0979,2024-08-16,Clothing,1,34.31,34.31,18.87,6.86,False,East,App,Premium
O001470,C0276,2024-12-26,Home & Kitchen,2,91.93,239.02,100.39,23.9,False,North,Online,Regular
O005569,C1112,2023-03-23,Home & Kitchen,1,77.21,77.21,32.43,0.0,False,North,Partner,Premium
O004186,C0841,2023-07-24,Home & Kitchen,1,198.52,198.52,83.38,9.93,False,South,App,Regular
O008394,C1689,2023-01-30,Sports,1,168.84,143.52,54.54,21.53,False,North,Retail,Regular
O008083,C1611,2023-04-05,Home & Kitchen,1,135.68,135.68,56.99,13.57,False,North,App,Regular
O006282,C1244,2023-06-06,Home & Kitchen,3,126.84,380.51,159.81,0.0,False,West,Online,Premium
O004417,C0890,2023-12-15,Home & Kitchen,2,80.92,210.39,88.36,42.08,True,South,Partner,Regular
O007956,C1578,2023-10-05,Clothing,1,104.07,104.07,57.24,5.2,False,North,Online,Regular
O009035,C1821,2023-08-03,Beauty,1,33.08,33.08,20.51,0.0,False,West,App,Premium
O003335,C0662,2023-06-11,Clothing,1,99.89,99.89,54.94,0.0,False,East,Online,Premium
O000140,C0030,2024-10-19,Electronics,1,437.51,437.51,96.25,0.0,True,South,Online,Premium
O002233,C0431,2024-01-17,Electronics,1,478.27,406.53,89.44,0.0,False,West,App,Occasional
O008735,C1756,2023-08-28,Electronics,2,279.23,558.46,122.86,0.0,False,Central,Online,Premium
O004166,C0837,2023-03-14,Electronics,1,222.09,222.09,48.86,22.21,False,West,Retail,Regular
O001820,C0346,2023-04-05,Sports,1,5.0,5.0,1.9,0.0,False,Central,Online,Premium
O000434,C0085,2024-10-23,Sports,1,50.59,50.59,19.22,2.53,True,West,Online,Premium
O000166,C0034,2024-09-11,Beauty,1,22.8,22.8,14.14,0.0,False,Central,Online,Occasional
O003288,C0652,2024-06-30,Electronics,1,307.51,307.51,67.65,61.5,False,North,Online,Regular
O007894,C1561,2023-06-29,Beauty,1,40.68,40.68,25.22,2.03,False,East,Retail,Regular
O007403,C1465,2024-09-23,Clothing,1,62.1,62.1,34.16,6.21,False,West,App,Regular
O008023,C1591,2023-10-08,Clothing,1,69.1,69.1,38.01,0.0,False,Central,App,Premium
O007980,C1583,2023-08-26,Beauty,1,51.82,51.82,32.13,0.0,False,North,Online,Occasional
O006950,C1389,2023-04-28,Home & Kitchen,1,117.49,117.49,49.35,17.62,False,Central,Online,Premium
O000448,C0087,2023-01-24,Beauty,1,30.53,25.95,16.09,0.0,False,East,Partner,Regular
O002868,C0566,2023-10-25,Sports,1,103.0,103.0,39.14,0.0,False,South,Online,Regular
O004169,C0838,2023-09-19,Electronics,1,318.71,318.71,70.12,0.0,False,South,App,Occasional
O004585,C0924,2023-01-02,Home & Kitchen,1,122.09,103.77,43.58,20.75,False,West,App,Premium
O004946,C0987,2024-05-15,Sports,1,140.27,140.27,53.3,0.0,False,West,Retail,Regular
O005328,C1062,2024-01-22,Electronics,1,260.73,221.62,48.76,33.24,False,East,App,Regular
O002794,C0554,2024-11-06,Sports,1,79.54,103.41,39.3,20.68,False,East,Online,Premium
O006553,C1308,2023-12-18,Electronics,1,337.4,438.62,96.5,87.72,False,West,App,Premium
O003422,C0682,2023-09-10,Electronics,1,346.58,346.58,76.25,0.0,True,South,Online,Regular
O006995,C1396,2024-07-15,Beauty,1,22.44,22.44,13.91,3.37,False,North,Online,Occasional
O004204,C0845,2024-04-24,Home & Kitchen,1,42.42,42.42,17.82,2.12,False,South,Online,Regular
O001117,C0212,2024-12-22,Beauty,2,52.74,137.13,85.02,20.57,False,North,App,Premium
O008247,C1645,2024-10-05,Clothing,1,49.26,49.26,27.09,9.85,False,North,App,Regular
O008529,C1717,2023-04-02,Electronics,2,240.38,480.75,105.76,0.0,False,Central,Online,Regular
O003156,C0624,2023-03-28,Beauty,1,16.4,16.4,10.17,0.0,False,West,Retail,Regular
O000755,C0140,2023-11-16,Electronics,1,367.61,477.89,105.14,0.0,False,North,Online,Regular
O004647,C0930,2023-02-07,Home & Kitchen,1,75.84,64.46,27.07,0.0,False,South,App,Regular
O000555,C0104,2024-07-13,Electronics,1,348.24,348.24,76.61,17.41,False,North,App,Premium
O007763,C1541,2023-11-24,Electronics,2,444.43,1155.51,254.21,231.1,False,South,App,Regular
O007783,C1543,2024-02-25,Electronics,1,440.87,374.74,82.44,0.0,False,Central,Online,Premium
O008108,C1619,2023-08-17,Sports,1,8.49,8.49,3.23,0.85,False,North,Online,Regular
O009502,C1909,2024-09-05,Clothing,2,85.44,170.88,93.98,25.63,False,South,App,Regular
O000011,C0002,2024-10-09,Home & Kitchen,1,94.97,94.97,39.89,9.5,False,North,Retail,Regular
O001404,C0264,2023-02-03,Electronics,1,350.69,298.08,65.58,14.9,False,Central,Partner,Premium
O007378,C1461,2023-05-01,Electronics,2,183.5,366.99,80.74,0.0,False,Central,App,Regular
O009394,C1886,2024-05-08,Beauty,1,64.82,64.82,40.19,3.24,False,North,Online,Premium
O007508,C1485,2023-10-03,Beauty,2,49.41,98.82,61.27,0.0,False,West,App,Premium
O004721,C0944,2023-10-29,Electronics,1,5.0,5.0,1.1,1.0,False,North,Partner,Regular
O001115,C0212,2023-06-11,Clothing,1,82.36,82.36,45.3,16.47,False,North,App,Premium
O001776,C0339,2024-06-07,Clothing,1,94.54,94.54,52.0,18.91,False,West,Partner,Regular
O001005,C0192,2024-10-27,Clothing,1,48.89,48.89,26.89,7.33,False,West,Online,Regular
