customer_id,age,segment,region,channel,join_date
C1870,37,Regular,West,Online,2022-07-12
C1871,52,Occasional,East,Retail,2022-11-26
C1872,31,Occasional,West,Online,2022-06-18
C1873,23,Premium,South,Online,2022-03-07
C1874,21,Regular,Central,Online,2022-12-10
C1875,46,Premium,Central,App,2022-12-26
C1876,48,Regular,West,Online,2022-12-17
C1877,34,Occasional,East,App,2022-09-27
C1878,35,Regular,West,Retail,2022-02-17
C1879,62,Regular,Central,App,2022-11-27
C1880,28,Occasional,West,Online,2022-12-10
C1881,29,Occasional,South,App,2022-08-05
C1882,18,Occasional,South,App,2022-09-18
C1883,29,Occasional,North,Online,2022-07-05
C1884,31,Occasional,South,Partner,2022-01-10
C1885,23,Occasional,North,Retail,2022-07-05
C1886,33,Premium,North,Online,2022-06-08
C1887,35,Occasional,South,Online,2022-04-03
C1888,35,Regular,East,App,2022-04-20
C1889,18,Occasional,North,Partner,2022-06-24
C1890,43,Premium,East,Online,2022-09-06
C1891,60,Regular,East,App,2022-04-09
C1892,18,Occasional,West,Online,2022-04-26
C1893,51,Regular,East,Online,2022-03-12
C1894,56,Premium,North,Online,2022-03-21
C1895,48,Occasional,West,Online,2022-02-09
C1896,50,Occasional,Central,Online,2022-06-01
C1897,39,Regular,Central,Online,2022-02-21
C1898,35,Regular,East,App,2022-09-17
C1899,28,Occasional,West,Online,2022-10-04
C1900,33,Regular,West,Retail,2022-09-27
C1901,18,Occasional,West,Online,2022-01-20
C1902,34,Regular,West,Online,2022-12-05
C1903,36,Regular,West,Online,2022-06-22
C1904,19,Occasional,South,Online,2022-11-13
C1905,30,Occasional,West,Partner,2022-03-09
C1906,41,Regular,West,Online,2022-11-02
C1907,40,Regular,South,Online,2022-07-12
C1908,33,Occasional,West,Online,2022-03-20
C1909,40,Regular,South,App,2022-03-25
C1910,32,Occasional,North,Partner,2022-04-03
C1911,28,Occasional,South,Online,2022-12-21
C1912,41,Occasional,Central,Online,2022-11-16
C1913,27,Regular,South,Online,2022-03-26
C1914,18,Occasional,East,Online,2022-08-13
C1915,41,Regular,South,App,2022-01-23
C1916,41,Regular,South,App,2022-07-30
C1917,25,Regular,Central,App,2022-07-06
C1918,29,Regular,Central,Online,2022-12-13
C1919,21,Regular,South,App,2022-05-02
C1920,27,Regular,East,Online,2022-08-16
C1921,30,Occasional,South,App,2022-11-09
C1922,19,Regular,North,Online,2022-05-26
C1923,24,Regular,West,Online,2022-08-18
C1924,29,Regular,South,App,2022-04-30
C1925,18,Regular,West,Retail,2022-10-01
C1926,42,Regular,North,Retail,2022-05-03
C1927,43,Regular,North,App,2022-06-08
C1928,18,Regular,North,App,2022-08-29
C1929,39,Premium,East,App,2022-04-10
C1930,50,Occasional,West,Online,2022-07-08
C1931,46,Premium,East,Online,2022-12-14
C1932,49,Occasional,North,App,2022-10-20
C1933,47,Regular,Central,App,2022-08-14
C1934,31,Occasional,North,Online,2022-08-25
C1935,20,Regular,West,Online,2022-05-25
C1936,52,Premium,North,App,2022-07-15
C1937,55,Regular,East,Online,2022-09-15
C1938,36,Premium,South,Partner,2022-09-28
C1939,30,Regular,West,Online,2022-08-03
C1940,44,Premium,North,App,2022-03-24
C1941,41,Regular,West,Online,2022-04-13
C1942,40,Occasional,West,Online,2022-11-06
C1943,23,Premium,North,Online,2022-03-12
C1944,43,Regular,East,App,2022-05-09
C1945,18,Premium,West,Online,2022-01-27
C1946,32,Regular,Central,App,2022-11-25
C1947,34,Premium,West,Online,2022-09-04
C1948,48,Regular,North,Retail,2022-07-10
C1949,33,Occasional,West,Retail,2022-10-11
C1950,48,Regular,West,App,2022-02-22
C1951,34,Regular,West,Retail,2022-12-31
C1952,43,Regular,North,App,2022-09-22
C1953,60,Occasional,North,Retail,2022-03-05
C1954,29,Regular,North,Online,2022-05-26
C1955,38,Premium,North,Retail,2022-02-12
C1956,18,Premium,South,App,2022-03-24
C1957,54,Regular,West,App,2022-05-20
C1958,36,Premium,North,Online,2022-08-19
C1959,52,Regular,South,Online,2022-09-20
C1960,27,Regular,East,Online,2022-03-17
C1961,19,Occasional,Central,Online,2022-08-12
C1962,35,Regular,Central,Online,2022-02-16
C1963,25,Regular,North,Partner,2022-04-24
C1964,37,Occasional,West,App,2022-08-19
C1965,20,Occasional,Central,App,2022-06-28
C1966,61,Occasional,East,App,2022-01-14
C1967,18,Premium,South,App,2022-08-01
C1968,32,Regular,East,Partner,2022-01-28
C1969,27,Premium,North,Retail,2022-07-22
C1970,18,Regular,West,Online,2022-09-15
C1971,18,Regular,North,Online,2022-07-11
C1972,40,Regular,North,Partner,2022-05-01
C1973,25,Regular,East,Online,2022-07-17
C1974,30,Occasional,Central,Online,2022-02-11
C1975,30,Regular,East,Online,2022-07-11
C1976,34,Regular,West,Online,2022-04-25
C1977,41,Regular,Central,Online,2022-01-15
C1978,23,Occasional,West,Online,2022-06-13
C1979,28,Occasional,North,App,2022-02-20
C1980,56,Regular,Central,Online,2023-01-01
C1981,44,Occasional,South,Online,2022-11-29
C1982,27,Regular,South,Online,2022-06-21
C1983,26,Regular,North,Retail,2022-03-16
C1984,23,Occasional,North,App,2022-03-12
C1985,39,Premium,South,Partner,2022-01-20
C1986,36,Occasional,West,Retail,2022-05-27
C1987,35,Regular,North,Retail,2022-08-30
C1988,24,Premium,East,Partner,2022-12-23
C1989,35,Regular,South,Online,2022-03-13
C1990,36,Regular,South,Partner,2022-12-28
C1991,40,Premium,East,Partner,2022-08-29
C1992,26,Regular,North,App,2022-08-18
C1993,46,Regular,South,Partner,2022-11-12
C1994,48,Occasional,East,Retail,2022-01-03
C1995,18,Regular,East,App,2022-02-10
C1996,18,Premium,East,Retail,2022-01-10
C1997,47,Occasional,North,App,2022-05-12
C1998,52,Occasional,East,Online,2022-04-21
C1999,47,Regular,West,Retail,2022-03-18
C2000,34,Occasional,South,App,2022-10-08
